Shuffle	sentenceID	pre-context	sentence to be annotated	post-context	# people sentence	character 1	character 2	character 3	character 4	character 5	character 6	character 7	character 8	character 9	character 10
0.34687813841825	489	|It has been so growing on my mind lately . |	|Sometimes I have felt it was like an eye looking at me . |	|And I am always wanting to put it on and disappear , do n't you know ; or wondering if it is safe , and pulling it out to make sure . |	1	DEFAULT									
0.005134257891714	580	|` You are the master of Bag End now . |	|And also , I fancy , you 'll find a golden ring . ' |	|` The ring ! ' |	1	DEFAULT									
0.913854553548733	359	|I am old , Gandalf . |	|I do n't look it , but I am beginning to feel it in my heart of hearts . |	|Well-preserved indeed ! |	1	DEFAULT									
0.729033499606032	212	|They disliked Bilbo and detested Frodo , but so magnificent was the invitation card , written in golden ink , that they had felt it was impossible to refuse . |	|Besides , their cousin , Bilbo , had been specializing in food for many years and his table had a high reputation . |	|All the one hundred and forty-four guests expected a pleasant feast ; though they rather dreaded the after-dinner speech of their host -LRB- an inevitable item -RRB- . |	1	Mr. Bilbo Baggins									
0.517179524682225	93	|If that 's being queer , then we could do with a bit more queerness in these parts . |	|There 's some not far away that would n't offer a pint of beer to a friend , if they lived in a hole with golden walls . |	|But they do things proper at Bag End . |	0										
0.363692013643244	315	|Frodo was the only one present who had said nothing . |	|For some time he had sat silent beside Bilbo 's empty chair , and ignored all remarks and questions . |	|He had enjoyed the joke , of course , even though he had been in the know . |	2	Frodo Baggins	Mr. Bilbo Baggins								
0.946654189036727	60	|Anyway : there was this Mr. Frodo left an orphan and stranded , as you might say , among those queer Bucklanders , being brought up anyhow in Brandy Hall . |	|A regular warren , by all accounts . |	|Old Master Gorbadoc never had fewer than a couple of hundred relations in the place . |	0										
0.990088534956291	350	|I do - when I know anything . |	|But I do n't feel too sure about this whole affair . |	|It has now come to the final point . |	1	DEFAULT									
0.215027488886755	758	|I love the Shire . |	|But I begin to wish , somehow , that I had gone too . |	|I wonder if I shall ever see him again . ' |	1	DEFAULT									
0.717784197226849	471	|Gandalf s eyes remained bent on the hobbit . |	|Slowly his hands relaxed , and he began to tremble . ' |	|I do n't know what has come over you , Gandalf , ` he said . |	1	Gandalf									
0.5266181909979	65	|They thought they were going to get Bag End , that time when he went off and was thought to be dead . |	|And then he comes back and orders them off ; and he goes on living and living , and never looking a day older , bless him ! |	|And suddenly he produces an heir , and has all the papers made out proper . |	1	DEFAULT									
0.770648146139199	327	|He took off his party clothes , folded up and wrapped in tissue-paper his embroidered silk waistcoat , and put it away . |	|Then he put on quickly some old untidy garments , and fastened round his waist a worn leather belt . |	|On it he hung a short sword in a battered black-leather scabbard . |	1	DEFAULT									
0.27764626796569	151	|From the time of Gandalf s arrival he remained hidden from view . |	|One morning the hobbits woke to find the large field , south of Bilbo 's front door , covered with ropes and poles for tents and pavilions . |	|A special entrance was cut into the bank leading to the road , and wide steps and a large white gate were built there . |	1	Mr. Bilbo Baggins									
0.185672909434619	247	|There were , as has been said , many young hobbits present . |	|Hundreds of musical crackers had been pulled . |	|Most of them bore the mark DALE on them ; which did not convey much to most of the hobbits , but they all agreed they were marvellous crackers . |	0										
0.724794384024372	321	|Frodo did not want to have any more to do with the party . |	|He gave orders for more wine to be served ; then he got up and drained his own glass silently to the health of Bilbo , and slipped out of the pavilion . |	|As for Bilbo Baggins , even while he was making his speech , he had been fingering the golden ring in his pocket : his magic ring that he had kept secret for so many years . |	2	Frodo Baggins	Mr. Bilbo Baggins								
0.414895441154985	750	|They say I am a nuisance and a disturber of the peace . |	|Some people are actually accusing me of spiriting Bilbo away , or worse . |	|If you want to know , there is supposed to be a plot between you and me to get hold of his wealth . ' |	2	DEFAULT	Mr. Bilbo Baggins								
0.040560098534138	281	|` One Gross , indeed ! |	|Vulgar expression . ' |	|It is also , if I may be allowed to refer to ancient history , the anniversary of my arrival by barrel at Esgaroth on the Long Lake ; though the fact that it was my birthday slipped my memory on that occasion . |	0										
0.332969304979813	7	|At ninety he was much the same as at fifty . |	|At ninety-nine they began to call him we / / - preserved , but unchanged would have been nearer the mark . |	|There were some that shook their heads and thought this was too much of a good thing ; it seemed unfair that anyone should possess -LRB- apparently -RRB- perpetual youth as well as -LRB- reputedly -RRB- inexhaustible wealth . |	1	DEFAULT									
0.703962772609703	15	|The eldest of these , and Bilbo 's favourite , was young Frodo Baggins . |	|When Bilbo was ninety-nine , he adopted Frodo as his heir , and brought him to live at Bag End ; and the hopes of the Sackville-Bagginses were finally dashed . |	|Bilbo and Frodo happened to have the same birthday , September 22nd . |	2	Mr. Bilbo Baggins	Frodo Baggins								
0.085687029347708	5	|And if that was not enough for fame , there was also his prolonged vigour to marvel at . |	|Time wore on , but it seemed to have little effect on Mr. Baggins . |	|At ninety he was much the same as at fifty . |	1	Mr. Bilbo Baggins									
0.881641243565848	264	|/ do n't know half of you half as well as I should like ; and I like less than half of you half as well as you deserve . |	|This was unexpected and rather difficult . |	|There was some scattered clapping , but most of them were trying to work it out and see if it came to a compliment . |	0										
0.917911648959467	647	|` Hiding , you mean , ' said Fobelia . |	|` Anyway we want to see him and we mean to see him . |	|Just go and tell him so ! ' |	1	DEFAULT									
0.043204713803083	474	|` You have never been like this before . |	|What is it all about ? |	|It is mine is n't it ? |	0										
0.573882373959119	259	|Something in the way that he said this made an impression . |	|There was almost silence , and one or two of the Tooks pricked up their ears . |	|Indeed , for Three Purposes ! |	0										
0.712796149632498	666	|` And after waiting sixty years . |	|Spoons ? |	|Fiddlesticks ! ' |	0										
0.787931342819423	324	|As he stepped down he slipped it on his finger , and he was never seen by any hobbit in Hobbiton again . |	|He walked briskly back to his hole , and stood for a moment listening with a smile to the din in the pavilion and to the sounds of merrymaking in other parts of the field . |	|Then he went in . |	1	DEFAULT									
0.986656988613146	759	|But I begin to wish , somehow , that I had gone too . |	|I wonder if I shall ever see him again . ' |	|` So do I , ' said Gandalf . |	2	DEFAULT	DEFAULT								
0.019773091216991	410	|Why do you want me to ? ' |	|he asked , and a curious change came over his voice . |	|It was sharp with suspicion and annoyance . |	1	DEFAULT									
0.192557245636188	408	|Now it comes to it , I do n't like parting with it at all , I may say . |	|And I do n't really see why I should . |	|Why do you want me to ? ' |	1	DEFAULT									
0.257068517449841	376	|But nobody will read the book , however it ends . ' |	|` Oh , they may , in years to come . |	|Frodo has read some already , as far as it has gone . |	0										
0.07777364605484	216	|The guests were not disappointed : they had a very pleasant feast , in fact an engrossing entertainment : rich , abundant , varied , and prolonged . |	|The purchase of provisions fell almost to nothing throughout the district in the ensuing weeks ; but as Bilbo 's catering had depleted the stocks of most stores , cellars and warehouses for miles around , that did not matter much . |	|After the feast -LRB- more or less -RRB- came the Speech . |	1	Mr. Bilbo Baggins									
0.330937587717686	730	|No need to worry . |	|But if you take my advice you will use it very seldom , or not at all . |	|At least I beg you not to use it in any way that will cause talk or rouse suspicion . |	2	DEFAULT	DEFAULT								
0.828888345734045	136	|It is no good saying any more . |	|Stick to your plan - your whole plan , mind - and I hope it will turn out for the best , for you , and for all of us . ' ' |	|I hope so . |	2	DEFAULT	DEFAULT								
0.156786681080114	648	|` Anyway we want to see him and we mean to see him . |	|Just go and tell him so ! ' |	|Merry left them a long while in the hall , and they had time to discover their parting gift of spoons . |	1	DEFAULT									
